Subject	Object	IRI	DiseaseLocation	Direct	Inherited
MONDO:0004943	orbit sarcoma	http://purl.obolibrary.org/obo/MONDO_0004943	UBERON:0000033,UBERON:0000974	0	0
MONDO:0004944	neurosyphilis	http://purl.obolibrary.org/obo/MONDO_0004944	UBERON:0000079,UBERON:0000474	0	0
MONDO:0004951	susceptibility to HIV infection	http://purl.obolibrary.org/obo/MONDO_0004951		0	0
MONDO:0004975	Alzheimer disease	http://purl.obolibrary.org/obo/MONDO_0004975	UBERON:0000955	19	5
MONDO:0004976	amyotrophic lateral sclerosis	http://purl.obolibrary.org/obo/MONDO_0004976	CL:0000100	5	1
MONDO:0004979	asthma	http://purl.obolibrary.org/obo/MONDO_0004979	UBERON:0002185	24	13
MONDO:0004985	bipolar disorder	http://purl.obolibrary.org/obo/MONDO_0004985	UBERON:0000955	10	0
MONDO:0004986	urinary bladder carcinoma	http://purl.obolibrary.org/obo/MONDO_0004986	CL:0000066	0	0
MONDO:0004992	cancer	http://purl.obolibrary.org/obo/MONDO_0004992		7	368
MONDO:0005041	glaucoma	http://purl.obolibrary.org/obo/MONDO_0005041	UBERON:0000970	9	9
MONDO:0005044	hypertensive disorder	http://purl.obolibrary.org/obo/MONDO_0005044		0	5
MONDO:0005053	ischemic disease	http://purl.obolibrary.org/obo/MONDO_0005053		0	11
MONDO:0005090	schizophrenia	http://purl.obolibrary.org/obo/MONDO_0005090	UBERON:0000955	12	0
MONDO:0005094	hemangiopericytoma	http://purl.obolibrary.org/obo/MONDO_0005094		0	0
MONDO:0005098	stroke disorder	http://purl.obolibrary.org/obo/MONDO_0005098	UBERON:0003499	0	0
MONDO:0005129	cataract	http://purl.obolibrary.org/obo/MONDO_0005129	UBERON:0000033,UBERON:0000974	8	4
MONDO:0005147	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147		11	2
MONDO:0005148	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148		27	0
MONDO:0005149	pulmonary hypertension	http://purl.obolibrary.org/obo/MONDO_0005149		0	2
MONDO:0005178	osteoarthritis	http://purl.obolibrary.org/obo/MONDO_0005178	UBERON:0001474	7	19
MONDO:0005180	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180		15	5
MONDO:0005232	large cell carcinoma	http://purl.obolibrary.org/obo/MONDO_0005232	CL:0000066	0	0
MONDO:0005247	bacterial urinary tract infection	http://purl.obolibrary.org/obo/MONDO_0005247		0	1
MONDO:0005271	allergic disease	http://purl.obolibrary.org/obo/MONDO_0005271		0	37
MONDO:0005277	migraine disorder	http://purl.obolibrary.org/obo/MONDO_0005277		5	6
MONDO:0005299	brain ischemia	http://purl.obolibrary.org/obo/MONDO_0005299	UBERON:0003499	0	4
MONDO:0005301	multiple sclerosis	http://purl.obolibrary.org/obo/MONDO_0005301		9	0
MONDO:0005321	Fuchs' endothelial dystrophy	http://purl.obolibrary.org/obo/MONDO_0005321	UBERON:0000033,UBERON:0000974	0	0
MONDO:0005341	skin basal cell carcinoma	http://purl.obolibrary.org/obo/MONDO_0005341	CL:0000066	0	0
MONDO:0005351	anorexia nervosa	http://purl.obolibrary.org/obo/MONDO_0005351	UBERON:0000955	8	0
MONDO:0005363	inherited focal segmental glomerulosclerosis	http://purl.obolibrary.org/obo/MONDO_0005363		0	0
MONDO:0005374	bone marrow neoplasm	http://purl.obolibrary.org/obo/MONDO_0005374		0	12
MONDO:0005405	childhood onset asthma	http://purl.obolibrary.org/obo/MONDO_0005405	UBERON:0002185	4	0
MONDO:0005411	gallbladder cancer	http://purl.obolibrary.org/obo/MONDO_0005411	UBERON:0002423	3	0
MONDO:0005475	migraine with aura	http://purl.obolibrary.org/obo/MONDO_0005475		3	0
MONDO:0005499	brain glioma	http://purl.obolibrary.org/obo/MONDO_0005499		0	2
MONDO:0005508	hereditary multiple osteochondromas	http://purl.obolibrary.org/obo/MONDO_0005508	UBERON:0001474	0	0
MONDO:0005514	nanophthalmia	http://purl.obolibrary.org/obo/MONDO_0005514	UBERON:0000033,UBERON:0000974	0	0
MONDO:0005575	colorectal cancer	http://purl.obolibrary.org/obo/MONDO_0005575		1	17
MONDO:0005784	hantavirus hemorrhagic fever with renal syndrome	http://purl.obolibrary.org/obo/MONDO_0005784		0	0
MONDO:0005835	Lynch syndrome	http://purl.obolibrary.org/obo/MONDO_0005835		0	0
MONDO:0006037	hydrolethalus syndrome	http://purl.obolibrary.org/obo/MONDO_0006037		0	0
MONDO:0006058	Wilms tumor	http://purl.obolibrary.org/obo/MONDO_0006058		0	0
MONDO:0006412	sinus histiocytosis with massive lymphadenopathy	http://purl.obolibrary.org/obo/MONDO_0006412		0	0
MONDO:0006507	hereditary hemochromatosis	http://purl.obolibrary.org/obo/MONDO_0006507		0	0
MONDO:0006596	photoallergic dermatitis	http://purl.obolibrary.org/obo/MONDO_0006596		0	0
MONDO:0006715	coronary stenosis	http://purl.obolibrary.org/obo/MONDO_0006715	UBERON:0000948	0	0
MONDO:0006751	Erysipelothrix infectious disease	http://purl.obolibrary.org/obo/MONDO_0006751		0	0
MONDO:0007029	branchio-oto-renal syndrome	http://purl.obolibrary.org/obo/MONDO_0007029		0	0
MONDO:0007031	familial abdominal aortic aneurysm	http://purl.obolibrary.org/obo/MONDO_0007031	UBERON:0000947	0	0
MONDO:0007032	prune belly syndrome	http://purl.obolibrary.org/obo/MONDO_0007032		0	0
MONDO:0007034	Adams-Oliver syndrome	http://purl.obolibrary.org/obo/MONDO_0007034	UBERON:0001474	0	0
MONDO:0007037	Achondroplasia	http://purl.obolibrary.org/obo/MONDO_0007037	UBERON:0001474	0	0
MONDO:0007039	neurofibromatosis type 2	http://purl.obolibrary.org/obo/MONDO_0007039		0	0
MONDO:0007040	Sakati-Nyhan syndrome	http://purl.obolibrary.org/obo/MONDO_0007040	UBERON:0001474	0	0
MONDO:0007041	Apert syndrome	http://purl.obolibrary.org/obo/MONDO_0007041	UBERON:0001474	0	0
MONDO:0007042	Saethre-Chotzen syndrome	http://purl.obolibrary.org/obo/MONDO_0007042	UBERON:0001474	0	0
MONDO:0007043	Pfeiffer syndrome	http://purl.obolibrary.org/obo/MONDO_0007043	UBERON:0001474	0	0
MONDO:0007045	acrofacial dysostosis, Catania type	http://purl.obolibrary.org/obo/MONDO_0007045	UBERON:0001474	0	0
MONDO:0007051	acromegaloid facial appearance syndrome	http://purl.obolibrary.org/obo/MONDO_0007051		0	0
MONDO:0007055	Acromicric dysplasia	http://purl.obolibrary.org/obo/MONDO_0007055	UBERON:0001474	0	0
MONDO:0007056	acroosteolysis	http://purl.obolibrary.org/obo/MONDO_0007056	UBERON:0001474	0	0
MONDO:0007057	Acroosteolysis dominant type	http://purl.obolibrary.org/obo/MONDO_0007057	UBERON:0001474	0	0
MONDO:0007058	Acropectorovertebral dysplasia	http://purl.obolibrary.org/obo/MONDO_0007058	UBERON:0001004	0	0
MONDO:0007059	acrorenal syndrome	http://purl.obolibrary.org/obo/MONDO_0007059		0	0
MONDO:0007062	adactylia, unilateral	http://purl.obolibrary.org/obo/MONDO_0007062	UBERON:0001474	0	0
MONDO:0007064	severe combined immunodeficiency, autosomal recessive, T cell-negative, B cell-negative, NK cell-negative, due to adenosine deaminase deficiency	http://purl.obolibrary.org/obo/MONDO_0007064		0	0
MONDO:0007066	adenosine triphosphatase deficiency, anemia due to	http://purl.obolibrary.org/obo/MONDO_0007066		1	0
MONDO:0007068	adenylosuccinate lyase deficiency	http://purl.obolibrary.org/obo/MONDO_0007068		0	0
MONDO:0007072	ADULT syndrome	http://purl.obolibrary.org/obo/MONDO_0007072	UBERON:0001474	0	0
MONDO:0007073	Hypoglossia-hypodactyly syndrome	http://purl.obolibrary.org/obo/MONDO_0007073	UBERON:0001474	0	0
MONDO:0007077	Tietz syndrome	http://purl.obolibrary.org/obo/MONDO_0007077	UBERON:0000033,UBERON:0000974	0	0
MONDO:0007078	Pseudohypoparathyroidism type 1A	http://purl.obolibrary.org/obo/MONDO_0007078	UBERON:0001474	0	0
MONDO:0007079	alcohol dependence	http://purl.obolibrary.org/obo/MONDO_0007079	UBERON:0000955	8	0
MONDO:0007080	glucocorticoid-remediable aldosteronism	http://purl.obolibrary.org/obo/MONDO_0007080		0	0
MONDO:0007083	autosomal dominant palmoplantar keratoderma and congenital alopecia	http://purl.obolibrary.org/obo/MONDO_0007083		0	0
MONDO:0007085	alopecia-epilepsy-pyorrhea-intellectual disability syndrome	http://purl.obolibrary.org/obo/MONDO_0007085		0	0
MONDO:0007086	autosomal dominant Alport syndrome	http://purl.obolibrary.org/obo/MONDO_0007086		0	0
MONDO:0007093	hypomaturation-hypoplastic amelogenesis imperfecta with taurodontism	http://purl.obolibrary.org/obo/MONDO_0007093		0	0
MONDO:0007095	ameloonychohypohidrotic syndrome	http://purl.obolibrary.org/obo/MONDO_0007095		0	0
MONDO:0007097	Finnish type amyloidosis	http://purl.obolibrary.org/obo/MONDO_0007097	UBERON:0000033,UBERON:0000974	0	0
MONDO:0007098	ACys amyloidosis	http://purl.obolibrary.org/obo/MONDO_0007098	UBERON:0003499	0	0
MONDO:0007099	familial visceral amyloidosis	http://purl.obolibrary.org/obo/MONDO_0007099		0	0
MONDO:0007101	familial primary localized cutaneous amyloidosis	http://purl.obolibrary.org/obo/MONDO_0007101		0	0
MONDO:0007105	frontotemporal dementia and/or amyotrophic lateral sclerosis 1	http://purl.obolibrary.org/obo/MONDO_0007105	CL:0000100	0	0
MONDO:0007109	congenital dyserythropoietic anemia type 3	http://purl.obolibrary.org/obo/MONDO_0007109		0	0
MONDO:0007112	interventricular septum aneurysm	http://purl.obolibrary.org/obo/MONDO_0007112	UBERON:0004535	0	0
MONDO:0007113	Angelman syndrome	http://purl.obolibrary.org/obo/MONDO_0007113		0	0
MONDO:0007114	Angel-shaped phalango-epiphyseal dysplasia	http://purl.obolibrary.org/obo/MONDO_0007114	UBERON:0001474	0	0
MONDO:0007116	hereditary neurocutaneous angioma	http://purl.obolibrary.org/obo/MONDO_0007116		0	0
MONDO:0007119	isolated aniridia	http://purl.obolibrary.org/obo/MONDO_0007119	UBERON:0000033,UBERON:0000974	0	0
MONDO:0007120	aniridia-absent patella syndrome	http://purl.obolibrary.org/obo/MONDO_0007120	UBERON:0000033,UBERON:0000974	0	0
MONDO:0007123	ankyloblepharon filiforme adnatum-cleft palate syndrome	http://purl.obolibrary.org/obo/MONDO_0007123	UBERON:0000033,UBERON:0000974	0	0
MONDO:0007124	Ankyloblepharon-ectodermal defects-cleft lip/palate syndrome	http://purl.obolibrary.org/obo/MONDO_0007124	UBERON:0001474	0	0
MONDO:0007131	anonychia with flexural pigmentation	http://purl.obolibrary.org/obo/MONDO_0007131		0	0
MONDO:0007134	Cooks syndrome	http://purl.obolibrary.org/obo/MONDO_0007134	UBERON:0001474	0	0
MONDO:0007142	Townes-Brocks syndrome	http://purl.obolibrary.org/obo/MONDO_0007142	UBERON:0001474	0	0
MONDO:0007143	aortic arch anomaly-facial dysmorphism-intellectual disability syndrome	http://purl.obolibrary.org/obo/MONDO_0007143		0	0
MONDO:0007145	aplasia cutis congenita	http://purl.obolibrary.org/obo/MONDO_0007145		0	0
MONDO:0007152	arrhythmogenic right ventricular dysplasia 1	http://purl.obolibrary.org/obo/MONDO_0007152	UBERON:0002349	0	0
MONDO:0007154	arteriovenous malformations of the brain	http://purl.obolibrary.org/obo/MONDO_0007154	CL:0000066	0	0
MONDO:0007158	arthrogryposis- oculomotor limitation-electroretinal anomalies syndrome	http://purl.obolibrary.org/obo/MONDO_0007158		0	0
MONDO:0007159	arthrogryposis-like hand anomaly-sensorineural deafness syndrome	http://purl.obolibrary.org/obo/MONDO_0007159		0	0
MONDO:0007160	Stickler syndrome type 1	http://purl.obolibrary.org/obo/MONDO_0007160	UBERON:0001474	0	0
MONDO:0007163	episodic ataxia type 2	http://purl.obolibrary.org/obo/MONDO_0007163		0	0
MONDO:0007164	spastic ataxia 1	http://purl.obolibrary.org/obo/MONDO_0007164		0	0
MONDO:0007165	spastic ataxia 7	http://purl.obolibrary.org/obo/MONDO_0007165		0	0
MONDO:0007167	atelosteogenesis type I	http://purl.obolibrary.org/obo/MONDO_0007167	UBERON:0001474	0	0
MONDO:0007168	atelosteogenesis type III	http://purl.obolibrary.org/obo/MONDO_0007168	UBERON:0001474	0	0
MONDO:0007172	atrial septal defect 1	http://purl.obolibrary.org/obo/MONDO_0007172	UBERON:0004535	0	0
MONDO:0007173	atrial septal defect 7	http://purl.obolibrary.org/obo/MONDO_0007173	UBERON:0004535	0	0
MONDO:0007174	Lown-Ganong-Levine syndrome	http://purl.obolibrary.org/obo/MONDO_0007174		0	0
MONDO:0007176	helicoid peripapillary chorioretinal degeneration	http://purl.obolibrary.org/obo/MONDO_0007176	UBERON:0000966	0	0
MONDO:0007177	auriculoosteodysplasia	http://purl.obolibrary.org/obo/MONDO_0007177		0	0
MONDO:0007182	Machado-Joseph disease	http://purl.obolibrary.org/obo/MONDO_0007182	UBERON:0000955	0	0
MONDO:0007185	Banki syndrome	http://purl.obolibrary.org/obo/MONDO_0007185	UBERON:0001474	0	0
MONDO:0007187	nevoid basal cell carcinoma syndrome	http://purl.obolibrary.org/obo/MONDO_0007187		0	0
MONDO:0007188	primary basilar invagination	http://purl.obolibrary.org/obo/MONDO_0007188		0	0
MONDO:0007194	familial bicuspid aortic valve	http://purl.obolibrary.org/obo/MONDO_0007194	UBERON:0000947	0	0
MONDO:0007197	bladder diverticulum	http://purl.obolibrary.org/obo/MONDO_0007197	UBERON:0001255	0	0
MONDO:0007198	Ascher syndrome	http://purl.obolibrary.org/obo/MONDO_0007198		1	0
MONDO:0007200	blepharonasofacial malformation syndrome	http://purl.obolibrary.org/obo/MONDO_0007200		0	0
MONDO:0007201	blepharophimosis, ptosis, and epicanthus inversus syndrome	http://purl.obolibrary.org/obo/MONDO_0007201	UBERON:0000033,UBERON:0000974	0	0
MONDO:0007202	blepharoptosis-myopia-ectopia lentis syndrome	http://purl.obolibrary.org/obo/MONDO_0007202	UBERON:0000033,UBERON:0000974	0	0
MONDO:0007203	blue rubber bleb nevus	http://purl.obolibrary.org/obo/MONDO_0007203		0	0
MONDO:0007205	diaphyseal medullary stenosis-bone malignancy syndrome	http://purl.obolibrary.org/obo/MONDO_0007205	UBERON:0001474	0	0
MONDO:0007207	Böök syndrome	http://purl.obolibrary.org/obo/MONDO_0007207		0	0
MONDO:0007208	Boomerang dysplasia	http://purl.obolibrary.org/obo/MONDO_0007208	UBERON:0001474	0	0
MONDO:0007209	Weismann-Netter syndrome	http://purl.obolibrary.org/obo/MONDO_0007209	UBERON:0001474	0	0
MONDO:0007211	brachydactyly-arterial hypertension syndrome	http://purl.obolibrary.org/obo/MONDO_0007211	UBERON:0001474	0	0
MONDO:0007212	brachydactyly-long thumb syndrome	http://purl.obolibrary.org/obo/MONDO_0007212	UBERON:0001474	0	0
MONDO:0007213	Ballard syndrome	http://purl.obolibrary.org/obo/MONDO_0007213	UBERON:0001474	0	0
MONDO:0007214	brachydactyly-preaxial hallux varus syndrome	http://purl.obolibrary.org/obo/MONDO_0007214		0	0
MONDO:0007215	brachydactyly type A1	http://purl.obolibrary.org/obo/MONDO_0007215	UBERON:0001474	0	0
MONDO:0007216	brachydactyly type A2	http://purl.obolibrary.org/obo/MONDO_0007216	UBERON:0001474	0	0
MONDO:0007218	brachydactyly type A4	http://purl.obolibrary.org/obo/MONDO_0007218	UBERON:0001474	0	0
MONDO:0007219	Osebold-Remondini syndrome	http://purl.obolibrary.org/obo/MONDO_0007219	UBERON:0001474	0	0
MONDO:0007220	brachydactyly type B1	http://purl.obolibrary.org/obo/MONDO_0007220	UBERON:0001474	0	0
MONDO:0007221	brachydactyly type C	http://purl.obolibrary.org/obo/MONDO_0007221	UBERON:0001474	0	0
MONDO:0007225	fibular aplasia-ectrodactyly syndrome	http://purl.obolibrary.org/obo/MONDO_0007225	UBERON:0001474	0	0
MONDO:0007226	brachydactyly-nystagmus-cerebellar ataxia syndrome	http://purl.obolibrary.org/obo/MONDO_0007226		0	0
MONDO:0007227	Sillence syndrome	http://purl.obolibrary.org/obo/MONDO_0007227		0	0
MONDO:0007230	Brachymorphism-onychodysplasia-dysphalangism syndrome	http://purl.obolibrary.org/obo/MONDO_0007230	UBERON:0001474	0	0
MONDO:0007231	brachytelephalangy-dysmorphism-Kallmann syndrome	http://purl.obolibrary.org/obo/MONDO_0007231	UBERON:0001474	0	0
MONDO:0007232	autosomal dominant brachyolmia	http://purl.obolibrary.org/obo/MONDO_0007232	UBERON:0001474	0	0
MONDO:0007235	branchiooculofacial syndrome	http://purl.obolibrary.org/obo/MONDO_0007235		0	0
MONDO:0007239	epidermolytic ichthyosis	http://purl.obolibrary.org/obo/MONDO_0007239		0	0
MONDO:0007244	Caffey disease	http://purl.obolibrary.org/obo/MONDO_0007244	UBERON:0001474	0	0
MONDO:0007245	cafe au lait spots, multiple	http://purl.obolibrary.org/obo/MONDO_0007245		0	0
MONDO:0007248	hereditary painful callosities	http://purl.obolibrary.org/obo/MONDO_0007248		0	0
MONDO:0007249	camptobrachydactyly	http://purl.obolibrary.org/obo/MONDO_0007249	UBERON:0001474	0	0
MONDO:0007250	camptodactyly of fingers	http://purl.obolibrary.org/obo/MONDO_0007250		0	0
MONDO:0007251	campomelic dysplasia	http://purl.obolibrary.org/obo/MONDO_0007251	UBERON:0001474	0	0
MONDO:0007252	Gordon syndrome	http://purl.obolibrary.org/obo/MONDO_0007252		0	0
MONDO:0007254	breast cancer	http://purl.obolibrary.org/obo/MONDO_0007254		34	8
MONDO:0007259	craniofaciofrontodigital syndrome	http://purl.obolibrary.org/obo/MONDO_0007259	UBERON:0000033,UBERON:0000974	0	0
MONDO:0007263	cardiac rhythm disease	http://purl.obolibrary.org/obo/MONDO_0007263		2	11
MONDO:0007266	hypertrophic cardiomyopathy 2	http://purl.obolibrary.org/obo/MONDO_0007266	UBERON:0002349	0	0
MONDO:0007268	hypertrophic cardiomyopathy 4	http://purl.obolibrary.org/obo/MONDO_0007268	UBERON:0002349	0	0
MONDO:0007269	dilated cardiomyopathy 1A	http://purl.obolibrary.org/obo/MONDO_0007269	UBERON:0002349	0	0
MONDO:0007271	familial cutaneous collagenoma	http://purl.obolibrary.org/obo/MONDO_0007271		0	0
MONDO:0007272	hereditary hypercarotenemia and vitamin A deficiency	http://purl.obolibrary.org/obo/MONDO_0007272		0	0
MONDO:0007276	cat-eye syndrome	http://purl.obolibrary.org/obo/MONDO_0007276	UBERON:0000033,UBERON:0000974	0	0
MONDO:0007277	cataract-aberrant oral frenula-growth delay syndrome	http://purl.obolibrary.org/obo/MONDO_0007277		0	0
MONDO:0007280	cataract 8 multiple types	http://purl.obolibrary.org/obo/MONDO_0007280	UBERON:0000033,UBERON:0000974	0	0
MONDO:0007289	cataract 13 with adult I phenotype	http://purl.obolibrary.org/obo/MONDO_0007289	UBERON:0000033,UBERON:0000974	0	0
MONDO:0007290	cataract 5 multiple types	http://purl.obolibrary.org/obo/MONDO_0007290	UBERON:0000033,UBERON:0000974	0	0
MONDO:0007293	leukocyte adhesion deficiency 1	http://purl.obolibrary.org/obo/MONDO_0007293		1	0
MONDO:0007295	childhood epilepsy with centrotemporal spikes	http://purl.obolibrary.org/obo/MONDO_0007295	UBERON:0000955	0	0
MONDO:0007296	spinocerebellar ataxia type 31	http://purl.obolibrary.org/obo/MONDO_0007296	UBERON:0000955	0	0
MONDO:0007297	ADan amyloidosis	http://purl.obolibrary.org/obo/MONDO_0007297	UBERON:0003499	0	0
MONDO:0007298	spinocerebellar ataxia type 29	http://purl.obolibrary.org/obo/MONDO_0007298	UBERON:0000955	0	0
MONDO:0007301	cerebrocostomandibular syndrome	http://purl.obolibrary.org/obo/MONDO_0007301	UBERON:0001474	0	0
MONDO:0007307	Charcot-Marie-Tooth disease type 1B	http://purl.obolibrary.org/obo/MONDO_0007307		0	0
MONDO:0007308	Charcot-Marie-Tooth disease type 2A1	http://purl.obolibrary.org/obo/MONDO_0007308		0	0
MONDO:0007309	Charcot-Marie-Tooth disease type 1A	http://purl.obolibrary.org/obo/MONDO_0007309		0	0
MONDO:0007311	Charcot-Marie-Tooth disease type 1E	http://purl.obolibrary.org/obo/MONDO_0007311		0	0
MONDO:0007315	cherubism	http://purl.obolibrary.org/obo/MONDO_0007315	UBERON:0001474	0	0
MONDO:0007316	Chiari malformation type I	http://purl.obolibrary.org/obo/MONDO_0007316		1	0
MONDO:0007318	Alagille syndrome	http://purl.obolibrary.org/obo/MONDO_0007318	UBERON:0000033,UBERON:0000974	0	0
MONDO:0007319	chondrocalcinosis 2	http://purl.obolibrary.org/obo/MONDO_0007319	UBERON:0001474	0	0
MONDO:0007321	autosomal dominant chondrodysplasia punctata	http://purl.obolibrary.org/obo/MONDO_0007321	UBERON:0001474	0	0
MONDO:0007322	chondrodysplasia punctata, tibial-metacarpal type	http://purl.obolibrary.org/obo/MONDO_0007322	UBERON:0001474	0	0
MONDO:0007329	cirrhosis, familial	http://purl.obolibrary.org/obo/MONDO_0007329		0	3
MONDO:0007330	congenital pseudoarthrosis of clavicle	http://purl.obolibrary.org/obo/MONDO_0007330	UBERON:0001474	0	0
MONDO:0007334	autosomal dominant popliteal pterygium syndrome	http://purl.obolibrary.org/obo/MONDO_0007334	UBERON:0000033,UBERON:0000974	0	0
MONDO:0007336	isolated cleft palate	http://purl.obolibrary.org/obo/MONDO_0007336	UBERON:0001474	1	0
MONDO:0007337	cleft palate-lateral synechia syndrome	http://purl.obolibrary.org/obo/MONDO_0007337		0	0
MONDO:0007339	blepharocheilodontic syndrome	http://purl.obolibrary.org/obo/MONDO_0007339	UBERON:0000033,UBERON:0000974	0	0
MONDO:0007340	cleidocranial dysplasia 1	http://purl.obolibrary.org/obo/MONDO_0007340	UBERON:0001474	0	0
MONDO:0007341	cleidorhizomelic syndrome	http://purl.obolibrary.org/obo/MONDO_0007341	UBERON:0001474	0	0
MONDO:0007342	clubfoot	http://purl.obolibrary.org/obo/MONDO_0007342	UBERON:0001474	0	0
MONDO:0007343	isolated congenital digital clubbing	http://purl.obolibrary.org/obo/MONDO_0007343	UBERON:0001474	0	0
MONDO:0007346	cochleosaccular degeneration-cataract syndrome	http://purl.obolibrary.org/obo/MONDO_0007346		0	0
MONDO:0007349	familial cold autoinflammatory syndrome 1	http://purl.obolibrary.org/obo/MONDO_0007349		0	0
