# Date and time run: 2023-08-07 20:41:41.057748
# Target Ontology: http://www.ebi.ac.uk/efo/efo.owl
# Text2term version: 3.0.0
# Minimum Score: 0.60
# Mapper: tfidf
# Base IRIs: ('http://www.ebi.ac.uk/efo/', 'http://purl.obolibrary.org/obo/MONDO', 'http://purl.obolibrary.org/obo/HP', 'http://www.orpha.net/ORDO', 'http://purl.obolibrary.org/obo/DOID')
# Max Mappings: 1
# Term Type: classes
# Deprecated Terms Excluded
# Unmapped Terms Excluded
# Of 22406 entries, 11543 were successfully mapped to 5315 unique terms
Source Term ID,Source Term,Mapped Term Label,Mapped Term CURIE,Mapped Term IRI,Mapping Score,Tags
prot-a-2698,Pigment epithelium-derived factor,pigment epithelium-derived factor measurement,EFO:0021847,http://www.ebi.ac.uk/efo/EFO_0021847,0.825,None
prot-a-282,UPF0696 protein C11orf68,UPF0696 protein C11orf68 measurement,EFO:0802202,http://www.ebi.ac.uk/efo/EFO_0802202,0.962,None
prot-a-2389,Transmembrane gamma-carboxyglutamic acid protein 4,transmembrane gamma-carboxyglutamic acid protein 4 measurement,EFO:0803178,http://www.ebi.ac.uk/efo/EFO_0803178,0.892,None
prot-a-582,C-type lectin-like domain family 1,C-type lectin-like domain family 1 measurement,EFO:0802350,http://www.ebi.ac.uk/efo/EFO_0802350,0.7,None
prot-c-3073_51_2,IL-18 BPa,bisphenol A measurement,EFO:0801079,http://www.ebi.ac.uk/efo/EFO_0801079,0.633,None
ebi-a-GCST90010348,Sclerostin levels,sclerostin measurement,EFO:0010606,http://www.ebi.ac.uk/efo/EFO_0010606,0.67,None
met-a-635,X-12627,X-12627 measurement,EFO:0021317,http://www.ebi.ac.uk/efo/EFO_0021317,0.712,None
prot-a-1163,Gamma-aminobutyric acid type B receptor subunit 2,gamma-aminobutyric acid type B receptor subunit 2 measurement,EFO:0801615,http://www.ebi.ac.uk/efo/EFO_0801615,0.863,None
prot-a-2445,Receptor-type tyrosine-protein phosphatase H,receptor-type tyrosine-protein phosphatase H measurement,EFO:0801991,http://www.ebi.ac.uk/efo/EFO_0801991,0.767,None
prot-a-854,Dedicator of cytokinesis protein 9,dedicator of cytokinesis protein 9 measurement,EFO:0801521,http://www.ebi.ac.uk/efo/EFO_0801521,0.917,None
prot-a-2706,Splicing factor 1,splicing factor 1 measurement,EFO:0802085,http://www.ebi.ac.uk/efo/EFO_0802085,0.834,None
prot-a-394,C-C motif chemokine 17,CCL17 measurement,EFO:0009414,http://www.ebi.ac.uk/efo/EFO_0009414,0.742,None
prot-c-2795_23_3,"Alkaline phosphatase, bone",Low alkaline phosphatase,HP:0003282,http://purl.obolibrary.org/obo/HP_0003282,0.84,None
ieu-a-67,Waist circumference,waist circumference,EFO:0004342,http://www.ebi.ac.uk/efo/EFO_0004342,0.992,None
prot-b-31,matrix metallopeptidase 1,matrix metalloproteinase 8 measurement,EFO:0008466,http://www.ebi.ac.uk/efo/EFO_0008466,0.617,None
prot-a-1964,"Poly(A) RNA polymerase, mitochondrial","poly(A) RNA polymerase, mitochondrial measurement",EFO:0801893,http://www.ebi.ac.uk/efo/EFO_0801893,0.75,None
prot-a-2774,Structural maintenance of chromosomes protein 3,structural maintenance of chromosomes protein 3 measurement,EFO:0802096,http://www.ebi.ac.uk/efo/EFO_0802096,0.916,None
ebi-a-GCST90012008,Kallikrein-6 levels,plasma kallikrein measurement,EFO:0008260,http://www.ebi.ac.uk/efo/EFO_0008260,0.688,None
met-d-L_VLDL_PL_pct,Phospholipids to total lipids ratio in large VLDL,total lipids in large VLDL,EFO:0022175,http://www.ebi.ac.uk/efo/EFO_0022175,0.776,None
met-c-945,Total lipids in very large HDL,total lipids in large HDL,EFO:0022189,http://www.ebi.ac.uk/efo/EFO_0022189,0.892,None
prot-c-3197_70_2,IDE,iDES,EFO:0008776,http://www.ebi.ac.uk/efo/EFO_0008776,0.601,None
met-d-XXL_VLDL_CE,Cholesteryl esters in chylomicrons and extremely large VLDL,cholesterol esters in large VLDL measurement,EFO:0022170,http://www.ebi.ac.uk/efo/EFO_0022170,0.617,None
ebi-a-GCST006679,insulin secretion rate (BMI adjusted),insulin secretion measurement,EFO:0008001,http://www.ebi.ac.uk/efo/EFO_0008001,0.636,None
ukb-b-12687,Mother's age at death,mother's age at death,EFO:0009721,http://www.ebi.ac.uk/efo/EFO_0009721,0.831,None
prot-a-3236,Lymphotactin,lymphotactin measurement,EFO:0008214,http://www.ebi.ac.uk/efo/EFO_0008214,0.852,None
prot-a-1687,Keratin-associated protein 2-4,keratin-associated protein 2-4 measurement,EFO:0801742,http://www.ebi.ac.uk/efo/EFO_0801742,0.656,None
prot-a-408,C-C motif chemokine 3-like 1,C-C motif chemokine 3-like 1 measurement,EFO:0008052,http://www.ebi.ac.uk/efo/EFO_0008052,0.636,None
prot-a-291,Uncharacterized protein C19orf18,uncharacterized protein C19orf18 measurement,EFO:0803225,http://www.ebi.ac.uk/efo/EFO_0803225,0.95,None
prot-a-580,C-type lectin domain family 6 member A,C-type lectin domain family 6 member A measurement,EFO:0802348,http://www.ebi.ac.uk/efo/EFO_0802348,0.797,None
ubm-a-2463,NET100 1307,GR1307,EFO:0004087,http://www.ebi.ac.uk/efo/EFO_0004087,0.601,None
prot-a-2818,Serine protease inhibitor Kazal-type 2,serine protease inhibitor Kazal-type 2 measurement,EFO:0802054,http://www.ebi.ac.uk/efo/EFO_0802054,0.863,None
ebi-a-GCST90010347,Synaptosomal-associated protein 23 levels,synaptosomal-associated protein 25 measurement,EFO:0021858,http://www.ebi.ac.uk/efo/EFO_0021858,0.658,None
prot-c-3873_51_2,TMA,trimethylaminuria,MONDO:0011182,http://purl.obolibrary.org/obo/MONDO_0011182,0.654,None
prot-a-2599,Cell differentiation protein RCD1 homolog,cell differentiation protein RCD1 homolog measurement,EFO:0802383,http://www.ebi.ac.uk/efo/EFO_0802383,0.935,None
prot-a-1393,Hyaluronidase-1,Hyaluronidase deficiency,ORPHANET.ORDO:67041,http://www.orpha.net/ORDO/Orphanet_67041,0.858,None
prot-a-368,Caveolin-2,Qualitative or quantitative defects of caveolin-3,ORPHANET.ORDO:207078,http://www.orpha.net/ORDO/Orphanet_207078,0.773,None
prot-a-3021,"Lamina-associated polypeptide 2, isoforms beta/gamma","lamina-associated polypeptide 2, isoforms beta/gamma measurement",EFO:0801754,http://www.ebi.ac.uk/efo/EFO_0801754,0.751,None
prot-c-3892_21_2,MED-1,multiple epiphyseal dysplasia,MONDO:0016648,http://purl.obolibrary.org/obo/MONDO_0016648,0.841,None
prot-a-1026,Membrane protein FAM159B,membrane protein FAM159B measurement,EFO:0802737,http://www.ebi.ac.uk/efo/EFO_0802737,0.939,None
prot-a-1917,Matrix metalloproteinase-17,matrix metalloproteinase 8 measurement,EFO:0008466,http://www.ebi.ac.uk/efo/EFO_0008466,0.88,None
ebi-a-GCST90007316,circulating leptin levels,circulating cell free DNA measurement,EFO:0004739,http://www.ebi.ac.uk/efo/EFO_0004739,0.647,None
prot-a-1368,"4-hydroxy-2-oxoglutarate aldolase, mitochondrial","4-hydroxy-2-oxoglutarate aldolase, mitochondrial measurement",EFO:0802240,http://www.ebi.ac.uk/efo/EFO_0802240,0.696,None
prot-a-554,Carbohydrate sulfotransferase 1,carbohydrate sulfotransferase 1 measurement,EFO:0801447,http://www.ebi.ac.uk/efo/EFO_0801447,0.934,None
prot-b-73,leptin,leptin,EFO:0003199,http://www.ebi.ac.uk/efo/EFO_0003199,0.986,None
prot-a-1135,Glutamate carboxypeptidase 2,glutamate carboxypeptidase 2 measurement,EFO:0020408,http://www.ebi.ac.uk/efo/EFO_0020408,0.927,None
ukb-b-14166,Battered fish intake,fish consumption measurement,EFO:0010139,http://www.ebi.ac.uk/efo/EFO_0010139,0.622,None
prot-a-2130,Nuclear pore membrane glycoprotein 210-like,nuclear pore membrane glycoprotein 210-like measurement,EFO:0802821,http://www.ebi.ac.uk/efo/EFO_0802821,0.859,None
prot-a-1637,Kinesin-like protein KIF23,kinesin-like protein KIF23 measurement,EFO:0020522,http://www.ebi.ac.uk/efo/EFO_0020522,0.875,None
ieu-b-4856,FEV1/FVC,forced expiratory volume,EFO:0004314,http://www.ebi.ac.uk/efo/EFO_0004314,0.709,None
ebi-a-GCST90010114,SLAM family member 5 levels,SLAM family member 5 measurement,EFO:0020741,http://www.ebi.ac.uk/efo/EFO_0020741,0.819,None
ebi-a-GCST90002243,Glycated hemoglobin levels,HbA1c measurement,EFO:0004541,http://www.ebi.ac.uk/efo/EFO_0004541,0.986,None
prot-a-2103,Neurexin-1,neurexin-1 measurement,EFO:0801829,http://www.ebi.ac.uk/efo/EFO_0801829,0.692,None
prot-a-3108,Testis-specific serine/threonine-protein kinase 2,testis-specific serine/threonine-protein kinase 2 measurement,EFO:0803143,http://www.ebi.ac.uk/efo/EFO_0803143,0.72,None
ebi-a-GCST004630,Mean corpuscular hemoglobin,mean corpuscular hemoglobin,EFO:0004527,http://www.ebi.ac.uk/efo/EFO_0004527,0.988,None
prot-a-1777,"Low-density lipoprotein receptor-related protein 1, soluble","low-density lipoprotein receptor-related protein 1, soluble measurement",EFO:0801772,http://www.ebi.ac.uk/efo/EFO_0801772,0.802,None
ebi-a-GCST90012106,Sex hormone-binding globulin levels adjusted for BMI,sex hormone-binding globulin,EFO:0003941,http://www.ebi.ac.uk/efo/EFO_0003941,0.754,None
prot-c-5114_65_3,Prolactin Receptor,prolactin receptor measurement,EFO:0020656,http://www.ebi.ac.uk/efo/EFO_0020656,0.86,None
ukb-b-2729,Age heart attack diagnosed,myocardial infarction,EFO:0000612,http://www.ebi.ac.uk/efo/EFO_0000612,0.763,None
prot-c-2846_24_2,Ubiquitin+1,ubiquitin measurement,EFO:0020839,http://www.ebi.ac.uk/efo/EFO_0020839,0.842,None
prot-a-1082,Fc receptor-like protein 4,Fc receptor-like protein 4 measurement,EFO:0801599,http://www.ebi.ac.uk/efo/EFO_0801599,0.801,None
met-d-XL_VLDL_C_pct,Cholesterol to total lipids ratio in very large VLDL,total cholesterol in large VLDL,EFO:0022177,http://www.ebi.ac.uk/efo/EFO_0022177,0.756,None
prot-a-447,CD40 ligand,CD40 ligand measurement,EFO:0004790,http://www.ebi.ac.uk/efo/EFO_0004790,0.865,None
prot-a-3169,Netrin receptor UNC5D,netrin receptor UNC5D measurement,EFO:0020591,http://www.ebi.ac.uk/efo/EFO_0020591,0.919,None
met-d-Omega_3,Omega-3 fatty acids,omega-3 polyunsaturated fatty acid measurement,EFO:0010119,http://www.ebi.ac.uk/efo/EFO_0010119,0.617,None
prot-c-4904_7_1,Caspase-2,autoimmune lymphoproliferative syndrome type 2B,MONDO:0011804,http://purl.obolibrary.org/obo/MONDO_0011804,0.673,None
ebi-a-GCST90000494,Sirtuin-2 levels,sirtuin-2 measurement,EFO:0010795,http://www.ebi.ac.uk/efo/EFO_0010795,0.621,None
met-a-430,Phenyllactate (PLA),phenyllactate measurement,EFO:0021511,http://www.ebi.ac.uk/efo/EFO_0021511,0.813,None
met-a-318,Allantoin,allantoin measurement,EFO:0010456,http://www.ebi.ac.uk/efo/EFO_0010456,0.809,None
prot-c-4957_1_2,40S ribosomal protein SA,40s ribosomal protein SA measurement,EFO:0020119,http://www.ebi.ac.uk/efo/EFO_0020119,0.906,None
ebi-a-GCST90002335,Mean corpuscular volume,mean corpuscular volume,EFO:0004526,http://www.ebi.ac.uk/efo/EFO_0004526,0.979,None
prot-a-2707,Splicing factor 3B subunit 4,splicing factor 3B subunit 4 measurement,EFO:0803100,http://www.ebi.ac.uk/efo/EFO_0803100,0.912,None
met-a-528,X-11529,X-11529 measurement,EFO:0021248,http://www.ebi.ac.uk/efo/EFO_0021248,0.71,None
prot-a-881,Dynein light chain Tctex-type 3,dynein light chain Tctex-type 3 measurement,EFO:0802497,http://www.ebi.ac.uk/efo/EFO_0802497,0.808,None
prot-a-552,Carbohydrate sulfotransferase 15,carbohydrate sulfotransferase 15 measurement,EFO:0008066,http://www.ebi.ac.uk/efo/EFO_0008066,0.939,None
prot-a-2441,Tyrosine-protein phosphatase non-receptor type 7,tyrosine-protein phosphatase non-receptor type 7 measurement,EFO:0802173,http://www.ebi.ac.uk/efo/EFO_0802173,0.81,None
bbj-a-38,Mean corpuscular hemoglobin,mean corpuscular hemoglobin,EFO:0004527,http://www.ebi.ac.uk/efo/EFO_0004527,0.988,None
prot-a-1639,DNA/RNA-binding protein KIN17,DNA/RNA-binding protein KIN17 measurement,EFO:0801536,http://www.ebi.ac.uk/efo/EFO_0801536,0.64,None
prot-a-2201,Protocadherin alpha-C2,protocadherin alpha-C2 measurement,EFO:0802971,http://www.ebi.ac.uk/efo/EFO_0802971,0.727,None
prot-a-1100,Fibroblast growth factor 8 isoform A,fibroblast growth factor 8 isoform A measurement,EFO:0020385,http://www.ebi.ac.uk/efo/EFO_0020385,0.934,None
prot-a-1288,Glutathione S-transferase omega-1,glutathione S-transferase omega-1 measurement,EFO:0801639,http://www.ebi.ac.uk/efo/EFO_0801639,0.704,None
prot-a-1686,"Keratin, type II cytoskeletal 7","keratin, type II cytoskeletal 7 measurement",EFO:0802675,http://www.ebi.ac.uk/efo/EFO_0802675,0.856,None
prot-a-2194,Protocadherin-10,protocadherin-10 measurement,EFO:0801978,http://www.ebi.ac.uk/efo/EFO_0801978,0.723,None
prot-c-3024_18_2,a2-Antiplasmin,alpha-2-plasmin inhibitor deficiency,MONDO:0009883,http://purl.obolibrary.org/obo/MONDO_0009883,0.695,None
prot-c-2753_2_2,C1q,C1Q deficiency,MONDO:0013343,http://purl.obolibrary.org/obo/MONDO_0013343,0.77,None
ukb-a-235,Forced expiratory volume in 1-second (FEV1)  predicted percentage,forced expiratory volume,EFO:0004314,http://www.ebi.ac.uk/efo/EFO_0004314,0.694,None
prot-a-387,Eotaxin,eotaxin measurement,EFO:0008122,http://www.ebi.ac.uk/efo/EFO_0008122,0.829,None
prot-a-331,Carbonic anhydrase 4,carbonic anhydrase 2,EFO:0010161,http://www.ebi.ac.uk/efo/EFO_0010161,0.946,None
ubm-a-2683,volume Right-Amygdala,amygdala volume,EFO:0006934,http://www.ebi.ac.uk/efo/EFO_0006934,0.895,None
met-d-S_VLDL_FC_pct,Free cholesterol to total lipids ratio in small VLDL,total cholesterol in small VLDL,EFO:0022171,http://www.ebi.ac.uk/efo/EFO_0022171,0.742,None
prot-a-914,Histone-lysine N-methyltransferase EHMT2,histone-lysine n-methyltransferase EHMT2 measurement,EFO:0020455,http://www.ebi.ac.uk/efo/EFO_0020455,0.817,None
met-a-696,X-13619,X-13619 measurement,EFO:0021356,http://www.ebi.ac.uk/efo/EFO_0021356,0.702,None
ebi-a-GCST90010340,Reticulon-4 receptor levels,leptin receptor measurement,EFO:0004635,http://www.ebi.ac.uk/efo/EFO_0004635,0.639,None
ieu-a-1048,Thalamus volume,thalamus volume,EFO:0006935,http://www.ebi.ac.uk/efo/EFO_0006935,0.981,None
prot-a-671,Cytotoxic and regulatory T-cell molecule,cytotoxic and regulatory t-cell molecule measurement,EFO:0020311,http://www.ebi.ac.uk/efo/EFO_0020311,0.836,None
prot-a-727,Cathepsin S,cathepsin B measurement,EFO:0008072,http://www.ebi.ac.uk/efo/EFO_0008072,0.762,None
prot-c-2635_61_2,Layilin,layilin measurement,EFO:0020529,http://www.ebi.ac.uk/efo/EFO_0020529,0.851,None
prot-a-2190,"Pyruvate carboxylase, mitochondrial","pyruvate carboxylase, mitochondrial measurement",EFO:0802986,http://www.ebi.ac.uk/efo/EFO_0802986,0.906,None
prot-a-639,Cytochrome c oxidase subunit 6C,cytochrome c oxidase subunit 6C measurement,EFO:0801515,http://www.ebi.ac.uk/efo/EFO_0801515,0.928,None
prot-a-1394,"Isoleucine--tRNA ligase, cytoplasmic","isoleucine--tRNA ligase, cytoplasmic measurement",EFO:0802666,http://www.ebi.ac.uk/efo/EFO_0802666,0.773,None
prot-a-2216,Programmed cell death protein 5,programmed cell death protein 5 measurement,EFO:0801927,http://www.ebi.ac.uk/efo/EFO_0801927,0.911,None
ieu-a-977,Forearm bone mineral density,bone density,EFO:0003923,http://www.ebi.ac.uk/efo/EFO_0003923,0.806,None
prot-a-2939,Holo-Transcobalamin-2,transcobalamin II deficiency,MONDO:0010149,http://purl.obolibrary.org/obo/MONDO_0010149,0.755,None
prot-c-3218_8_2,PSMA,Scapuloperoneal spinal muscular atrophy,EFO:1001992,http://www.ebi.ac.uk/efo/EFO_1001992,0.66,None
prot-a-2834,SPRY domain-containing SOCS box protein 1,SPRY domain-containing SOCS box protein 1 measurement,EFO:0803103,http://www.ebi.ac.uk/efo/EFO_0803103,0.899,None
prot-a-318,Complement component C6,complement component C6 measurement,EFO:0020281,http://www.ebi.ac.uk/efo/EFO_0020281,0.952,None
prot-a-2694,Serpin A9,serpin A9 measurement,EFO:0802062,http://www.ebi.ac.uk/efo/EFO_0802062,0.879,None
prot-a-1885,Microfibrillar-associated protein 2,microfibrillar-associated protein 2 measurement,EFO:0801801,http://www.ebi.ac.uk/efo/EFO_0801801,0.822,None
prot-a-1055,"Phenylalanine--tRNA ligase, mitochondrial","phenylalanine--tRNA ligase, mitochondrial measurement",EFO:0801879,http://www.ebi.ac.uk/efo/EFO_0801879,0.8,None
prot-a-1004,Ezrin,ezrin measurement,EFO:0801597,http://www.ebi.ac.uk/efo/EFO_0801597,0.881,None
prot-a-1416,Interferon-induced protein with tetratricopeptide repeats 2,interferon-induced protein with tetratricopeptide repeats 2 measurement,EFO:0802651,http://www.ebi.ac.uk/efo/EFO_0802651,0.912,None
prot-b-78,follistatin,follistatin measurement,EFO:0010614,http://www.ebi.ac.uk/efo/EFO_0010614,0.838,None
ebi-a-GCST90000047,Age at first sexual intercourse,age at first sexual intercourse measurement,EFO:0009749,http://www.ebi.ac.uk/efo/EFO_0009749,0.931,None
ebi-a-GCST90010317,GRB2-related adapter protein 2 levels,grb2-related adapter protein 2 measurement,EFO:0020420,http://www.ebi.ac.uk/efo/EFO_0020420,0.753,None
ukb-d-30760_raw,HDL cholesterol,HDL cholesterol change measurement,EFO:0007805,http://www.ebi.ac.uk/efo/EFO_0007805,0.813,None
prot-a-2247,Proenkephalin-A,proenkephalin-A measurement,EFO:0801923,http://www.ebi.ac.uk/efo/EFO_0801923,0.741,None
prot-a-996,Protein eva-1 homolog C,protein eva-1 homolog C measurement,EFO:0801942,http://www.ebi.ac.uk/efo/EFO_0801942,0.731,None
prot-a-2932,Serine/threonine-protein kinase TBK1,serine/threonine-protein kinase TBK1 measurement,EFO:0020734,http://www.ebi.ac.uk/efo/EFO_0020734,0.778,None
prot-a-1097,Fibroblast growth factor 7,fibroblast growth factor 7 measurement,EFO:0020384,http://www.ebi.ac.uk/efo/EFO_0020384,0.91,None
ebi-a-GCST90001652,Granulocyte %leukocyte,leukocyte disorder,MONDO:0004805,http://purl.obolibrary.org/obo/MONDO_0004805,0.714,None
ebi-a-GCST005314,Offspring birth weight,birth weight,EFO:0004344,http://www.ebi.ac.uk/efo/EFO_0004344,0.674,None
prot-a-2853,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2","alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2 measurement",EFO:0801373,http://www.ebi.ac.uk/efo/EFO_0801373,0.722,None
prot-a-2373,Protein kinase C zeta type,protein kinase c zeta type measurement,EFO:0020683,http://www.ebi.ac.uk/efo/EFO_0020683,0.897,None
ubm-a-233,IDP dMRI TBSS FA Cingulum hippocampus L,Hypoplastic hippocampus,HP:0025517,http://purl.obolibrary.org/obo/HP_0025517,0.601,None
prot-a-458,CD70 antigen,CD70 antigen measurement,EFO:0020249,http://www.ebi.ac.uk/efo/EFO_0020249,0.899,None
ebi-a-GCST90000478,Interleukin-6 levels,interleukin,EFO:0004100,http://www.ebi.ac.uk/efo/EFO_0004100,0.794,None
prot-a-1998,Nicotinamide phosphoribosyltransferase,visfatin measurement,EFO:0801230,http://www.ebi.ac.uk/efo/EFO_0801230,0.993,None
prot-a-1085,Flap endonuclease 1,flap endonuclease 1 measurement,EFO:0802551,http://www.ebi.ac.uk/efo/EFO_0802551,0.913,None
prot-a-2650,Adseverin,adseverin measurement,EFO:0801358,http://www.ebi.ac.uk/efo/EFO_0801358,0.858,None
prot-a-51,Adenylosuccinate synthetase isozyme 2,adenylosuccinate synthetase isozyme 2 measurement,EFO:0801345,http://www.ebi.ac.uk/efo/EFO_0801345,0.94,None
ukb-d-20433_irnt,Age at first episode of depression,depressive episode measurement,EFO:0007704,http://www.ebi.ac.uk/efo/EFO_0007704,0.602,None
met-c-957,Total lipids in chylomicrons and largest VLDL particles,total lipids in large VLDL,EFO:0022175,http://www.ebi.ac.uk/efo/EFO_0022175,0.628,None
ukb-b-8428,"Forced expiratory volume in 1-second (FEV1), predicted",forced expiratory volume,EFO:0004314,http://www.ebi.ac.uk/efo/EFO_0004314,0.731,None
prot-a-2444,Receptor-type tyrosine-protein phosphatase H,receptor-type tyrosine-protein phosphatase H measurement,EFO:0801991,http://www.ebi.ac.uk/efo/EFO_0801991,0.767,None
ubm-a-198,IDP dMRI TBSS FA Genu of corpus callosum,Agenesis of corpus callosum,HP:0001274,http://purl.obolibrary.org/obo/HP_0001274,0.614,None
ubm-a-15,IDP T1 FIRST left putamen volume,putamen volume,EFO:0006932,http://www.ebi.ac.uk/efo/EFO_0006932,0.713,None
prot-a-1988,Mitotic-spindle organizing protein 1,mitotic-spindle organizing protein 1 measurement,EFO:0802752,http://www.ebi.ac.uk/efo/EFO_0802752,0.842,None
prot-a-1351,High mobility group protein B1,high mobility group protein B1 measurement,EFO:0020449,http://www.ebi.ac.uk/efo/EFO_0020449,0.926,None
ebi-a-GCST004422,Vascular endothelial growth factor levels,vascular endothelial growth factor,EFO:0003276,http://www.ebi.ac.uk/efo/EFO_0003276,0.935,None
prot-a-1153,"Alpha-(1,3)-fucosyltransferase 5",fucosyltransferase 6 deficiency,MONDO:0013462,http://purl.obolibrary.org/obo/MONDO_0013462,0.738,None
prot-a-515,Ceramide synthase 5,ceramide synthase 5 measurement,EFO:0802388,http://www.ebi.ac.uk/efo/EFO_0802388,0.872,None
prot-a-1028,Protein FAM163B,protein FAM163B measurement,EFO:0802936,http://www.ebi.ac.uk/efo/EFO_0802936,0.919,None
ieu-a-96,Height,body height,EFO:0004339,http://www.ebi.ac.uk/efo/EFO_0004339,0.992,None
ebi-a-GCST90010207,Cystatin-B levels,cystatin B measurement,EFO:0010593,http://www.ebi.ac.uk/efo/EFO_0010593,0.796,None
ebi-a-GCST90000459,CXCL10 levels,CXCL10 measurement,EFO:0010778,http://www.ebi.ac.uk/efo/EFO_0010778,0.791,None
prot-a-1247,Glypican-5,glypican-1 measurement,EFO:0801649,http://www.ebi.ac.uk/efo/EFO_0801649,0.605,None
ebi-a-GCST90012069,vascular endothelial growth factor D levels,vascular endothelial growth factor,EFO:0003276,http://www.ebi.ac.uk/efo/EFO_0003276,0.913,None
prot-a-1420,Interferon alpha-14,interferon alpha,EFO:0003021,http://www.ebi.ac.uk/efo/EFO_0003021,0.91,None
ebi-a-GCST90012006,Cystatin-B levels,cystatin B measurement,EFO:0010593,http://www.ebi.ac.uk/efo/EFO_0010593,0.796,None
prot-a-2071,Epididymal secretory protein E1,epididymal secretory protein E1 measurement,EFO:0801575,http://www.ebi.ac.uk/efo/EFO_0801575,0.928,None
prot-a-2208,Proliferating cell nuclear antigen,proliferating cell nuclear antigen measurement,EFO:0020657,http://www.ebi.ac.uk/efo/EFO_0020657,0.928,None
