Source Term ID,Source Term,Mapped Term Label,Mapped Term CURIE,Mapped Term IRI,Mapping Score
prot-a-881,Dynein light chain Tctex-type 3,"dynein light chain 1, cytoplasmic measurement",EFO:0020339,http://www.ebi.ac.uk/efo/EFO_0020339,0.552
prot-a-1288,Glutathione S-transferase omega-1,glutathione s-transferase p measurement,EFO:0020410,http://www.ebi.ac.uk/efo/EFO_0020410,0.586
ukb-b-5764,Chest pain felt outside physical activity,physical activity,EFO:0003940,http://www.ebi.ac.uk/efo/EFO_0003940,0.593
prot-c-3480_7_1,DUS3,atypical hemolytic-uremic syndrome with I factor anomaly,MONDO:0013041,http://purl.obolibrary.org/obo/MONDO_0013041,0.567
prot-a-2834,SPRY domain-containing SOCS box protein 1,CUB domain containing protein 1 measurement,EFO:0010776,http://www.ebi.ac.uk/efo/EFO_0010776,0.576
prot-a-2694,Serpin A9,serpinopathy,MONDO:0027749,http://purl.obolibrary.org/obo/MONDO_0027749,0.564
prot-a-1055,"Phenylalanine--tRNA ligase, mitochondrial",phenylketonuria,MONDO:0009861,http://purl.obolibrary.org/obo/MONDO_0009861,0.587
prot-a-1004,Ezrin,ezRAD,EFO:0008734,http://www.ebi.ac.uk/efo/EFO_0008734,0.57
prot-a-996,Protein eva-1 homolog C,protein nov homolog measurement,EFO:0020685,http://www.ebi.ac.uk/efo/EFO_0020685,0.58
prot-a-2853,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",Alpha-N-acetylgalactosaminidase deficiency type 2,ORPHANET.ORDO:79280,http://www.orpha.net/ORDO/Orphanet_79280,0.575
prot-a-51,Adenylosuccinate synthetase isozyme 2,Adenylosuccinate lyase deficiency,ORPHANET.ORDO:46,http://www.orpha.net/ORDO/Orphanet_46,0.58
ukb-d-20433_irnt,Age at first episode of depression,depressive episode measurement,EFO:0007704,http://www.ebi.ac.uk/efo/EFO_0007704,0.577
ubm-a-1216,NET100 0060,HCC0060,EFO:0006418,http://www.ebi.ac.uk/efo/EFO_0006418,0.567
prot-a-1247,Glypican-5,glypican-2 measurement,EFO:0020414,http://www.ebi.ac.uk/efo/EFO_0020414,0.562
ebi-a-GCST90017094,Gut microbiota abundance (order Burkholderiales id.2874),burkholderia infectious disease,MONDO:0043953,http://purl.obolibrary.org/obo/MONDO_0043953,0.585
prot-c-5085_18_3,IL-20 Ra,refractory anemia,EFO:0003802,http://www.ebi.ac.uk/efo/EFO_0003802,0.561
prot-a-2177,Pappalysin-1,pappalysin‐1 measurement,EFO:0010618,http://www.ebi.ac.uk/efo/EFO_0010618,0.595
prot-a-2368,cAMP-dependent protein kinase type I-beta regulatory subunit,cAMP-dependent protein kinase catalytic subunit alpha measurement,EFO:0020222,http://www.ebi.ac.uk/efo/EFO_0020222,0.575
met-d-LDL_L,Total lipids in LDL,phospholipids:total lipids ratio,EFO:0020946,http://www.ebi.ac.uk/efo/EFO_0020946,0.56
ukb-b-18176,Doctor restricts physical activity due to heart condition,physical activity,EFO:0003940,http://www.ebi.ac.uk/efo/EFO_0003940,0.558
prot-a-1758,Lamin-B1,beriberi,EFO:1000837,http://www.ebi.ac.uk/efo/EFO_1000837,0.55
ubm-a-123,IDP T1 FAST ROIs R thalamus,thalamic cancer,MONDO:0003766,http://purl.obolibrary.org/obo/MONDO_0003766,0.594
prot-a-3158,UDP-glucuronosyltransferase 2A1,congenital disorder of glycosylation type 1C,MONDO:0011291,http://purl.obolibrary.org/obo/MONDO_0011291,0.57
prot-a-3256,E3 ubiquitin-protein ligase ZFP91,syndromic multisystem autoimmune disease due to ITCH deficiency,MONDO:0013245,http://purl.obolibrary.org/obo/MONDO_0013245,0.592
prot-a-1359,Hepatocyte nuclear factor 1-alpha,hepatocyte growth factor,EFO:0003303,http://www.ebi.ac.uk/efo/EFO_0003303,0.598
prot-a-3004,Transmembrane protein 190,transmembrane glycoprotein NMB measurement,EFO:0008303,http://www.ebi.ac.uk/efo/EFO_0008303,0.601
ebi-a-GCST90001950,CD33 on Granulocytic Myeloid-Derived Suppressor Cells,myeloid leukemia,MONDO:0004643,http://purl.obolibrary.org/obo/MONDO_0004643,0.602
ebi-a-GCST90007322,circulating leptin levels adjusted for BMI,BMI-adjusted leptin measurement,EFO:0007793,http://www.ebi.ac.uk/efo/EFO_0007793,0.559
prot-a-2894,Sulfotransferase 4A1,sulfotrasferase 1A1 measurement,EFO:0010797,http://www.ebi.ac.uk/efo/EFO_0010797,0.587
met-d-XL_VLDL_TG,Triglycerides in very large VLDL,low density lipoprotein triglyceride measurement,EFO:0009946,http://www.ebi.ac.uk/efo/EFO_0009946,0.583
ukb-b-139,Other sweets intake,sweet syndrome,MONDO:0011959,http://purl.obolibrary.org/obo/MONDO_0011959,0.568
prot-a-2152,Oxysterol-binding protein-related protein 11,sex hormone-binding globulin,EFO:0003941,http://www.ebi.ac.uk/efo/EFO_0003941,0.597
prot-c-4965_27_1,ATP synthase beta chain,Isolated ATP synthase deficiency,ORPHANET.ORDO:254913,http://www.orpha.net/ORDO/Orphanet_254913,0.58
prot-a-372,Cerebellin-4,cerebellum cancer,EFO:1000858,http://www.ebi.ac.uk/efo/EFO_1000858,0.592
ubm-a-1856,NET100 0700,GM07000,EFO:0001110,http://www.ebi.ac.uk/efo/EFO_0001110,0.589
prot-a-2683,Sentrin-specific protease 7,brain-specific serine protease 4 measurement,EFO:0020192,http://www.ebi.ac.uk/efo/EFO_0020192,0.564
prot-c-3396_54_2,Renin,renin measurement,EFO:0010616,http://www.ebi.ac.uk/efo/EFO_0010616,0.594
prot-a-612,"Cytochrome c oxidase assembly factor 3 homolog, mitochondrial",Mitochondrial myopathy with reversible cytochrome C oxidase deficiency,ORPHANET.ORDO:254864,http://www.orpha.net/ORDO/Orphanet_254864,0.584
ubm-a-2159,NET100 1003,C1 100080003,EFO:0009495,http://www.ebi.ac.uk/efo/EFO_0009495,0.571
prot-a-3165,Protein unc-13 homolog A,protein nov homolog measurement,EFO:0020685,http://www.ebi.ac.uk/efo/EFO_0020685,0.571
prot-a-1438,Interferon omega-1,interferon beta,EFO:0003023,http://www.ebi.ac.uk/efo/EFO_0003023,0.58
prot-a-2665,E-selectin,soluble P-selectin measurement,EFO:0004519,http://www.ebi.ac.uk/efo/EFO_0004519,0.556
ebi-a-GCST90001447,IgD+ CD38+ B cell %B cell,B cell derived cell line,EFO:0001640,http://www.ebi.ac.uk/efo/EFO_0001640,0.576
met-a-419,"1,5-anhydroglucitol (1,5-AG)","1,5 anhydroglucitol measurement",EFO:0008009,http://www.ebi.ac.uk/efo/EFO_0008009,0.61
prot-a-2517,RELT-like protein 1,delta-like protein 1 measurement,EFO:0020316,http://www.ebi.ac.uk/efo/EFO_0020316,0.581
prot-c-4992_49_1,GRN,grange syndrome,MONDO:0011243,http://purl.obolibrary.org/obo/MONDO_0011243,0.572
prot-a-981,Erythroid membrane-associated protein,erythroid neoplasm,MONDO:0020703,http://purl.obolibrary.org/obo/MONDO_0020703,0.557
prot-a-1407,DNA-binding protein inhibitor ID-1,inhibitor of growth protein 1 measurement,EFO:0020471,http://www.ebi.ac.uk/efo/EFO_0020471,0.58
ubm-a-2003,NET100 0847,GM10847,EFO:0005336,http://www.ebi.ac.uk/efo/EFO_0005336,0.575
prot-a-616,Collagen alpha-1(XV) chain,type 2 collagenopathy,MONDO:0022800,http://purl.obolibrary.org/obo/MONDO_0022800,0.576
prot-a-2854,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3",Alpha-N-acetylgalactosaminidase deficiency type 3,ORPHANET.ORDO:79281,http://www.orpha.net/ORDO/Orphanet_79281,0.568
prot-a-2516,Transcription factor RelB,transcriptome,EFO:0004421,http://www.ebi.ac.uk/efo/EFO_0004421,0.591
prot-a-3208,V-set and immunoglobulin domain-containing protein 2,agammaglobulinemia,MONDO:0015977,http://purl.obolibrary.org/obo/MONDO_0015977,0.633
ubm-a-2608,NET100 1452,X-11452 measurement,EFO:0021239,http://www.ebi.ac.uk/efo/EFO_0021239,0.556
ebi-a-GCST90011312,F_Erysipelotrichaceae abundance,Erysipelothrix rhusiopathiae infectious disease,EFO:1000928,http://www.ebi.ac.uk/efo/EFO_1000928,0.559
prot-c-4423_77_2,BCL2-like 1 protein,BCL-2-like protein 1 measurement,EFO:0020177,http://www.ebi.ac.uk/efo/EFO_0020177,0.559
prot-a-2178,Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1,PSPH deficiency,MONDO:0013531,http://purl.obolibrary.org/obo/MONDO_0013531,0.59
ubm-a-2639,NET100 1483,X-11483 measurement,EFO:0021243,http://www.ebi.ac.uk/efo/EFO_0021243,0.556
ebi-a-GCST90001411,IgD+ CD24+ B cell %B cell,B cell derived cell line,EFO:0001640,http://www.ebi.ac.uk/efo/EFO_0001640,0.571
prot-a-2602,Ribonucleoside-diphosphate reductase subunit M2 B,nucleoside diphosphate kinase B measurement,EFO:0020615,http://www.ebi.ac.uk/efo/EFO_0020615,0.589
prot-a-2307,Plexin-A1,annexin A1 measurement,EFO:0008026,http://www.ebi.ac.uk/efo/EFO_0008026,0.561
ieu-b-4899,Anti-Beta-casein protein IgG levels,protein measurement,EFO:0004747,http://www.ebi.ac.uk/efo/EFO_0004747,0.583
ukb-b-2102,Longest period of depression,depressive disorder,MONDO:0002050,http://purl.obolibrary.org/obo/MONDO_0002050,0.603
ebi-a-GCST90001989,CD40 on CD14- CD16+ monocyte,CD40 measurement,EFO:0010586,http://www.ebi.ac.uk/efo/EFO_0010586,0.569
ukb-a-283,Arm fat mass (right),right,EFO:0001659,http://www.ebi.ac.uk/efo/EFO_0001659,0.575
prot-a-1224,Glucocorticoid modulatory element-binding protein 2,Glucocorticoid use measurement,EFO:0009942,http://www.ebi.ac.uk/efo/EFO_0009942,0.569
ukb-b-14360,Time to answer,time,EFO:0000721,http://www.ebi.ac.uk/efo/EFO_0000721,0.579
ieu-b-4898,Anti-Alpha-casein protein IgG levels,protein measurement,EFO:0004747,http://www.ebi.ac.uk/efo/EFO_0004747,0.562
ubm-a-2641,NET100 1485,X-11485 measurement,EFO:0021244,http://www.ebi.ac.uk/efo/EFO_0021244,0.552
prot-c-3796_79_2,ANGL4,congenital generalized lipodystrophy type 4,MONDO:0013225,http://purl.obolibrary.org/obo/MONDO_0013225,0.571
ebi-a-GCST90001986,CD14 on CD14+ CD16- monocyte,soluble CD14 measurement,EFO:0020860,http://www.ebi.ac.uk/efo/EFO_0020860,0.575
ukb-b-419,Number of spontaneous miscarriages,Miscarriage,HP:0005268,http://purl.obolibrary.org/obo/HP_0005268,0.574
ukb-b-7593,"ECG, phase duration",duration,EFO:0000433,http://www.ebi.ac.uk/efo/EFO_0000433,0.552
prot-a-2309,Plexin-C1,plexin-C1 measurement,EFO:0008266,http://www.ebi.ac.uk/efo/EFO_0008266,0.589
ukb-b-3499,Fractured heel (right),bone fracture,EFO:0003931,http://www.ebi.ac.uk/efo/EFO_0003931,0.586
met-a-482,10-undecenoate (11:1n1),10-undecenoate 11:1n1 measurement,EFO:0021099,http://www.ebi.ac.uk/efo/EFO_0021099,0.565
prot-a-446,T-cell surface glycoprotein CD3 gamma chain,t-cell surface glycoprotein CD4 measurement,EFO:0020760,http://www.ebi.ac.uk/efo/EFO_0020760,0.592
ukb-a-507,Duration of walks,duration,EFO:0000433,http://www.ebi.ac.uk/efo/EFO_0000433,0.596
prot-a-1386,Endoplasmin,Endoplasmic Reticulum Stress,EFO:1001886,http://www.ebi.ac.uk/efo/EFO_1001886,0.578
ubm-a-3093,a2009s rh G precentral thickness,central corneal thickness,EFO:0005213,http://www.ebi.ac.uk/efo/EFO_0005213,0.59
prot-c-3813_3_2,FYN,tyrosine-protein kinase FYN measurement,EFO:0020823,http://www.ebi.ac.uk/efo/EFO_0020823,0.579
met-d-Total_P,Total concentration of lipoprotein particles,lipoprotein,EFO:0003836,http://www.ebi.ac.uk/efo/EFO_0003836,0.572
ubm-a-535,IDP dMRI TBSS OD Body of corpus callosum,Hypoplasia of the corpus callosum,HP:0002079,http://purl.obolibrary.org/obo/HP_0002079,0.607
ebi-a-GCST90001595,CD4+CD8+ T cell %T cell,T-Cell Prolymphocytic Leukemia,EFO:1000560,http://www.ebi.ac.uk/efo/EFO_1000560,0.601
prot-a-3008,Collectrin,urine collection,EFO:0009123,http://www.ebi.ac.uk/efo/EFO_0009123,0.575
prot-a-3111,Tetratricopeptide repeat protein 17,small glutamine-rich tetratricopeptide repeat-containing protein alpha measurement,EFO:0020744,http://www.ebi.ac.uk/efo/EFO_0020744,0.594
ubm-a-141,IDP T1 FAST ROIs L cerebellum VI,cerebellar disorder,MONDO:0002427,http://purl.obolibrary.org/obo/MONDO_0002427,0.563
prot-a-2782,Submaxillary gland androgen-regulated protein 3A,submandibular gland cancer,MONDO:0004724,http://purl.obolibrary.org/obo/MONDO_0004724,0.573
ebi-a-GCST90010175,Serine/threonine-protein kinase 4 levels,serine/threonine-protein kinase 16 measurement,EFO:0020724,http://www.ebi.ac.uk/efo/EFO_0020724,0.579
prot-a-1170,Polypeptide N-acetylgalactosaminyltransferase 1,MGAT2-CDG,MONDO:0008908,http://purl.obolibrary.org/obo/MONDO_0008908,0.565
prot-a-343,Calcium-binding protein 8,S100 calcium-binding protein B measurement,EFO:0600012,http://www.ebi.ac.uk/efo/EFO_0600012,0.569
prot-a-1928,DNA-3-methyladenine glycosylase,disorder of glycosylation,MONDO:0024322,http://purl.obolibrary.org/obo/MONDO_0024322,0.561
prot-a-1936,Melanocortin-2 receptor accessory protein,interleukin 1 Receptor accessory protein measurement,EFO:0008167,http://www.ebi.ac.uk/efo/EFO_0008167,0.601
ebi-a-GCST005217,Insulin levels adjusted for BMI,BMI-adjusted fasting blood insulin measurement,EFO:0008037,http://www.ebi.ac.uk/efo/EFO_0008037,0.572
prot-a-628,Collectin-11,collectin-11 measurement,EFO:0008088,http://www.ebi.ac.uk/efo/EFO_0008088,0.59
ebi-a-GCST90002058,CD8 on CD8+ T cell,Susceptibility to respiratory infections associated with CD8alpha chain mutation,ORPHANET.ORDO:169085,http://www.orpha.net/ORDO/Orphanet_169085,0.583
ukb-a-279,Leg fat mass (left),left,EFO:0001658,http://www.ebi.ac.uk/efo/EFO_0001658,0.594
ebi-a-GCST90010120,"2,4-dienoyl-CoA reductase,mitochondrial levels",progressive encephalopathy with leukodystrophy due to DECR deficiency,MONDO:0014464,http://purl.obolibrary.org/obo/MONDO_0014464,0.572
prot-c-2686_67_2,IGFBP-6,IGFBP-1 measurement,EFO:0005118,http://www.ebi.ac.uk/efo/EFO_0005118,0.583
ubm-a-2537,NET100 1381,X-11381 measurement,EFO:0021228,http://www.ebi.ac.uk/efo/EFO_0021228,0.561
ubm-a-59,IDP T1 FAST ROIs R postcent gyrus,postcentral gyrus volume measurement,EFO:0010323,http://www.ebi.ac.uk/efo/EFO_0010323,0.573
prot-a-2487,NKG2D ligand 4,NKG2-D ligand 1 measurement,EFO:0020609,http://www.ebi.ac.uk/efo/EFO_0020609,0.574
prot-a-676,Quinone oxidoreductase-like protein 1,Multiple acyl-CoA dehydrogenase deficiency,ORPHANET.ORDO:26791,http://www.orpha.net/ORDO/Orphanet_26791,0.554
ebi-a-GCST90002026,CD4 on Terminally Differentiated CD4+ T cell,differentiated,EFO:0002954,http://www.ebi.ac.uk/efo/EFO_0002954,0.604
bbj-a-18,E/A ratio,sex ratio,EFO:0004820,http://www.ebi.ac.uk/efo/EFO_0004820,0.566
ebi-a-GCST90001874,HVEM on Terminally Differentiated CD8+ T cell,differentiated,EFO:0002954,http://www.ebi.ac.uk/efo/EFO_0002954,0.601
prot-a-3120,Alpha-taxilin,mating type alpha,EFO:0001270,http://www.ebi.ac.uk/efo/EFO_0001270,0.611
prot-a-829,Protein delta homolog 2,protein nov homolog measurement,EFO:0020685,http://www.ebi.ac.uk/efo/EFO_0020685,0.579
ebi-a-GCST90001458,Myeloid Dendritic Cell Absolute Count,myeloid white cell count,EFO:0007988,http://www.ebi.ac.uk/efo/EFO_0007988,0.582
prot-c-3412_7_1,Bcl-2,chronic lymphocytic leukemia,EFO:0000095,http://www.ebi.ac.uk/efo/EFO_0000095,0.579
ebi-a-GCST90010211,Protein delta homolog 1 levels,protein measurement,EFO:0004747,http://www.ebi.ac.uk/efo/EFO_0004747,0.594
ukb-b-6324,Processed meat intake,mental process,EFO:0004323,http://www.ebi.ac.uk/efo/EFO_0004323,0.554
ebi-a-GCST90001599,CD4-CD8- T cell %T cell,T-Cell Prolymphocytic Leukemia,EFO:1000560,http://www.ebi.ac.uk/efo/EFO_1000560,0.601
prot-a-1245,Glypican-1,glypican-2 measurement,EFO:0020414,http://www.ebi.ac.uk/efo/EFO_0020414,0.575
ubm-a-344,IDP dMRI TBSS L1 Splenium of corpus callosum,Hypoplasia of the corpus callosum,HP:0002079,http://purl.obolibrary.org/obo/HP_0002079,0.59
prot-a-2575,"rRNA methyltransferase 3, mitochondrial",Mitochondrial disease,ORPHANET.ORDO:68380,http://www.orpha.net/ORDO/Orphanet_68380,0.555
met-d-XXL_VLDL_C,Cholesterol in chylomicrons and extremely large VLDL,very low density lipoprotein cholesterol measurement,EFO:0008317,http://www.ebi.ac.uk/efo/EFO_0008317,0.563
prot-c-2501_51_3,Cadherin E,cadherin-1 measurement,EFO:0020209,http://www.ebi.ac.uk/efo/EFO_0020209,0.594
met-b-119,Lymph:%CD4,lymphatic system disease,EFO:0007352,http://www.ebi.ac.uk/efo/EFO_0007352,0.602
ubm-a-424,IDP dMRI TBSS L2 Cingulum hippocampus R,Hypoplastic hippocampus,HP:0025517,http://purl.obolibrary.org/obo/HP_0025517,0.616
prot-a-2852,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 1",Alpha-N-acetylgalactosaminidase deficiency,ORPHANET.ORDO:3137,http://www.orpha.net/ORDO/Orphanet_3137,0.568
prot-a-3209,V-set and transmembrane domain-containing protein 2-like protein,CUB domain containing protein 1 measurement,EFO:0010776,http://www.ebi.ac.uk/efo/EFO_0010776,0.557
ebi-a-GCST90001917,CD45 on CD8+ T cell,T-B+ severe combined immunodeficiency due to CD45 deficiency,MONDO:0015702,http://purl.obolibrary.org/obo/MONDO_0015702,0.577
ebi-a-GCST90002085,SSC-A on HLA DR+ CD4+ T cell,systemic scleroderma,EFO:0000717,http://www.ebi.ac.uk/efo/EFO_0000717,0.603
ebi-a-GCST90001983,CD14 on CD14+ CD16+ monocyte,soluble CD14 measurement,EFO:0020860,http://www.ebi.ac.uk/efo/EFO_0020860,0.575
ukb-b-13702,Time spent doing vigorous physical activity,physical activity,EFO:0003940,http://www.ebi.ac.uk/efo/EFO_0003940,0.601
prot-a-1935,Melanocortin-2 receptor accessory protein 2,interleukin 1 Receptor accessory protein measurement,EFO:0008167,http://www.ebi.ac.uk/efo/EFO_0008167,0.581
prot-a-538,Chromogranin-A,CHGA cleavage product measurement,EFO:0007909,http://www.ebi.ac.uk/efo/EFO_0007909,0.562
prot-c-2695_25_1,PECAM-1,platelet endothelial cell adhesion molecule measurement,EFO:0010598,http://www.ebi.ac.uk/efo/EFO_0010598,0.553
ebi-a-GCST90001503,Activated & secreting CD4 regulatory T cell %CD4+ T cell,T cell activation assay,EFO:0030037,http://www.ebi.ac.uk/efo/EFO_0030037,0.568
prot-a-1172,Polypeptide N-acetylgalactosaminyltransferase 3,MGAT2-CDG,MONDO:0008908,http://purl.obolibrary.org/obo/MONDO_0008908,0.564
ebi-a-GCST90010230,Integrin beta-2 levels,Qualitative or quantitative defects of integrin alpha-7,ORPHANET.ORDO:207098,http://www.orpha.net/ORDO/Orphanet_207098,0.552
prot-c-4500_50_2,SCGF-alpha,mating type alpha,EFO:0001270,http://www.ebi.ac.uk/efo/EFO_0001270,0.614
ubm-a-162,IDP T1 FAST ROIs L cerebellum X,cerebellar disorder,MONDO:0002427,http://purl.obolibrary.org/obo/MONDO_0002427,0.578
ubm-a-2653,IDP SWI T2star left hippocampus plus IDP SWI T2star right hippocampus,Hypoplastic hippocampus,HP:0025517,http://purl.obolibrary.org/obo/HP_0025517,0.615
ebi-a-GCST90010305,Cathepsin O levels,galactosialidosis,MONDO:0009737,http://purl.obolibrary.org/obo/MONDO_0009737,0.581
ebi-a-GCST90000287,Myocardial fractal dimension (slice 1),myocardial disorder,MONDO:0024643,http://purl.obolibrary.org/obo/MONDO_0024643,0.554
ebi-a-GCST90010116,Chymotrypsin C levels,Alpha-1-antichymotrypsin deficiency,ORPHANET.ORDO:93594,http://www.orpha.net/ORDO/Orphanet_93594,0.55
ukb-b-14254,Tinnitus severity/nuisance,Tinnitus,HP:0000360,http://purl.obolibrary.org/obo/HP_0000360,0.597
met-c-955,Phospholipids in very small VLDL,lysosomal storage disease,MONDO:0002561,http://purl.obolibrary.org/obo/MONDO_0002561,0.613
ebi-a-GCST90001524,Granulocytic Myeloid-Derived Suppressor Cells Absolute Count,myeloid leukemia,MONDO:0004643,http://purl.obolibrary.org/obo/MONDO_0004643,0.564
prot-a-3118,Twinfilin-1,twin-to-twin transfusion syndrome,EFO:1001221,http://www.ebi.ac.uk/efo/EFO_1001221,0.572
prot-a-2362,Proteoglycan 3,hyaluronan and proteoglycan link protein 1 measurement,EFO:0020459,http://www.ebi.ac.uk/efo/EFO_0020459,0.579
prot-a-913,ETS homologous factor,graft versus host disease,MONDO:0013730,http://purl.obolibrary.org/obo/MONDO_0013730,0.563
ebi-a-GCST90011781,Ara-C drug response (AUC),response to antiviral drug,EFO:0010123,http://www.ebi.ac.uk/efo/EFO_0010123,0.583
prot-a-2929,Tax1-binding protein 3,protein binding measurement,EFO:0010742,http://www.ebi.ac.uk/efo/EFO_0010742,0.551
met-a-753,Cis-4-decenoyl carnitine,decanoylcarnitine measurement,EFO:0021039,http://www.ebi.ac.uk/efo/EFO_0021039,0.55
ubm-a-2638,NET100 1482,HCC1482,EFO:0006426,http://www.ebi.ac.uk/efo/EFO_0006426,0.608
prot-a-1548,Inositol monophosphatase 3,oculocerebrorenal syndrome,MONDO:0010645,http://purl.obolibrary.org/obo/MONDO_0010645,0.575
ubm-a-2694,volume BrainSegVol,volume,EFO:0001715,http://www.ebi.ac.uk/efo/EFO_0001715,0.587
prot-a-2545,Receptor-interacting serine/threonine-protein kinase 2,serine/threonine-protein kinase receptor R3 measurement,EFO:0020733,http://www.ebi.ac.uk/efo/EFO_0020733,0.606
prot-a-198,Ubiquitin-like modifier-activating enzyme ATG7,ubiquitin-fold modifier-conjugating enzyme 1 measurement,EFO:0020843,http://www.ebi.ac.uk/efo/EFO_0020843,0.561
ukb-b-13936,Ever tried to stop smoking,smoking behavior,EFO:0004318,http://www.ebi.ac.uk/efo/EFO_0004318,0.566
prot-b-8,kallikrein related peptidase 11,kallikrein-11 measurement,EFO:0010573,http://www.ebi.ac.uk/efo/EFO_0010573,0.578
prot-c-3646_7_4,TEC,laryngotracheoesophageal cleft,MONDO:0016060,http://purl.obolibrary.org/obo/MONDO_0016060,0.586
met-b-262,IgG+B:%20+24+27+,anti-IgG,EFO:0005030,http://www.ebi.ac.uk/efo/EFO_0005030,0.58
prot-a-1220,"Glutaredoxin-2, mitochondrial",Mitochondrial disease,ORPHANET.ORDO:68380,http://www.orpha.net/ORDO/Orphanet_68380,0.594
met-d-L_HDL_TG,Triglycerides in large HDL,triglyceride measurement,EFO:0004530,http://www.ebi.ac.uk/efo/EFO_0004530,0.578
prot-c-3152_57_1,TNF sR-II,SR,EFO:0002352,http://www.ebi.ac.uk/efo/EFO_0002352,0.586
prot-a-630,Collectin-12,collectin-12 measurement,EFO:0020272,http://www.ebi.ac.uk/efo/EFO_0020272,0.585
prot-a-3187,Vesicle-associated membrane protein 5,beta-secretase 1 measurement,EFO:0009179,http://www.ebi.ac.uk/efo/EFO_0009179,0.58
prot-a-659,Corticotropin-releasing factor-binding protein,ACTH-Producing Pituitary Gland Adenoma,EFO:1000066,http://www.ebi.ac.uk/efo/EFO_1000066,0.556
